2017-08-22 095516,450,10,8,Figure2_predictedwaterlevel_2017-08-22_095516.png,437.00519962014704,450.84180608336544
2017-08-22 095516,450,10,8,Figure4_waterlevelroc_2017-08-22_095516.png,449.907985163523,451.4818663363767
2017-08-22 095536,560,11,9,Figure2_predictedwaterlevel_2017-08-22_095535.png,484.4855143383696,560.3833010410665
2017-08-22 095536,560,11,9,Figure4_waterlevelroc_2017-08-22_095535.png,522.1614995849977,559.5850762274167
