2017-08-07 17:48:13,450,11,8,figures/Figure4_waterlevelroc_2017-08-07_194800
2017-08-07 18:00:22,450,10,8,figures/Figure4_waterlevelroc_2017-08-07_200012
2017-08-08 08:41:42,450,10,8,figures/Figure4_waterlevelroc_2017-08-08_104126
2017-08-08 08:46:38,450,11,8,figures/Figure4_waterlevelroc_2017-08-08_104630
2017-08-08 08:47:20,500,11,8,figures/Figure2_predictedwaterlevel_2017-08-08_104702
2017-08-08 08:47:25,500,11,8,figures/Figure4_waterlevelroc_2017-08-08_104702
2017-08-08 08:47:28,500,11,8,figures/Figure3_waterlevelalldays_2017-08-08_104702
